start_time,end_time,original_text,cleaned_text
01:24:55.750,01:24:55.760,"thumbnail, but this enables them to get",thumbnail enables get
01:24:55.760,01:25:00.310,"thumbnail, but this enables them to get",thumbnail enables get
01:24:55.760,01:25:00.310,to places that others can't.,place others cant
01:25:00.320,01:25:08.550,This could be perfect.,could perfect
01:25:08.560,01:25:11.030,The only problem is that there's no food,problem there food
01:25:11.030,01:25:11.040,The only problem is that there's no food,problem there food
01:25:11.040,01:25:14.390,The only problem is that there's no food,problem there food
01:25:11.040,01:25:14.390,here.,
01:25:14.400,01:25:22.709,Fathers need help.,father need help
01:25:22.719,01:25:28.149,Somewhere in this forest,somewhere forest
01:25:28.159,01:25:30.229,is,
01:25:30.229,01:25:30.239,is,
01:25:30.239,01:25:44.629,is,
01:25:30.239,01:25:44.629,mom.,mom
01:25:44.639,01:25:47.189,A female could do something a male,female could something male
01:25:47.189,01:25:47.199,A female could do something a male,female could something male
01:25:47.199,01:25:51.430,A female could do something a male,female could something male
01:25:47.199,01:25:51.430,cannot.,
01:25:51.440,01:25:54.629,"But first, dad must lead his partner to",first dad must lead partner
01:25:54.629,01:25:54.639,"But first, dad must lead his partner to",first dad must lead partner
01:25:54.639,01:26:10.870,"But first, dad must lead his partner to",first dad must lead partner
01:25:54.639,01:26:10.870,their hungry tadpole. [music],hungry tadpole music
01:26:10.880,01:26:16.550,and mother deals with the problem.,mother deal problem
01:26:16.560,01:26:28.070,She lays a single unfertilized egg.,lay single unfertilized egg
01:26:28.080,01:26:35.030,and her tadpole gets a much needed meal.,tadpole get much needed meal
01:26:35.040,01:26:38.070,"For the next 6 weeks, parents continue",next week parent continue
01:26:38.070,01:26:38.080,"For the next 6 weeks, parents continue",next week parent continue
01:26:38.080,01:26:40.790,"For the next 6 weeks, parents continue",next week parent continue
01:26:38.080,01:26:40.790,their rounds. An extraordinary test of,round extraordinary test
01:26:40.790,01:26:40.800,their rounds. An extraordinary test of,round extraordinary test
01:26:40.800,01:26:46.390,their rounds. An extraordinary test of,round extraordinary test
01:26:40.800,01:26:46.390,teamwork and memory.,teamwork memory
01:26:46.400,01:26:50.470,"Sailfish, 3 m long, are closing in on",sailfish long closing
01:26:50.470,01:26:50.480,"Sailfish, 3 m long, are closing in on",sailfish long closing
01:26:50.480,01:26:57.270,"Sailfish, 3 m long, are closing in on",sailfish long closing
01:26:50.480,01:26:57.270,prey.,prey
01:26:57.280,01:27:00.229,They will only use just enough energy to,use enough energy
01:27:00.229,01:27:00.239,They will only use just enough energy to,use enough energy
01:27:00.239,01:27:03.910,They will only use just enough energy to,use enough energy
01:27:00.239,01:27:03.910,"make their kill, never wasting a fin",make kill never wasting fin
01:27:03.910,01:27:03.920,"make their kill, never wasting a fin",make kill never wasting fin
01:27:03.920,01:27:09.270,"make their kill, never wasting a fin",make kill never wasting fin
01:27:03.920,01:27:09.270,stroke.,stroke
01:27:09.280,01:27:12.149,Nearly 100 sailfish have surrounded a,nearly sailfish surrounded
01:27:12.149,01:27:12.159,Nearly 100 sailfish have surrounded a,nearly sailfish surrounded
01:27:12.159,01:27:14.470,Nearly 100 sailfish have surrounded a,nearly sailfish surrounded
01:27:12.159,01:27:14.470,single school of bait fish. It's very,single school bait fish
01:27:14.470,01:27:14.480,single school of bait fish. It's very,single school bait fish
01:27:14.480,01:27:17.030,single school of bait fish. It's very,single school bait fish
01:27:14.480,01:27:17.030,rare to see so many of these hunters in,rare see many hunter
01:27:17.030,01:27:17.040,rare to see so many of these hunters in,rare see many hunter
01:27:17.040,01:27:21.189,rare to see so many of these hunters in,rare see many hunter
01:27:17.040,01:27:21.189,one place.,one place
01:27:21.199,01:27:23.325,"To herd their prey, the predators",herd prey predator
01:27:23.325,01:27:23.335,"To herd their prey, the predators",herd prey predator
01:27:23.335,01:27:43.830,"To herd their prey, the predators",herd prey predator
01:27:23.335,01:27:43.830,[music] raise their huge dorsal fins.,music raise huge dorsal fin
01:27:43.840,01:27:46.250,A mistimed strike by one sailfish,mistimed strike one sailfish
01:27:46.250,01:27:46.260,A mistimed strike by one sailfish,mistimed strike one sailfish
01:27:46.260,01:27:48.310,A mistimed strike by one sailfish,mistimed strike one sailfish
01:27:46.260,01:27:48.310,"[music] could fatally damage another,",music could fatally damage another
01:27:48.310,01:27:48.320,"[music] could fatally damage another,",music could fatally damage another
01:27:48.320,01:27:50.950,"[music] could fatally damage another,",music could fatally damage another
01:27:48.320,01:27:50.950,but each continually changes its color,continually change color
01:27:50.950,01:27:50.960,but each continually changes its color,continually change color
01:27:50.960,01:27:54.229,but each continually changes its color,continually change color
01:27:50.960,01:27:54.229,from blue to striped to black. That,blue striped black
01:27:54.229,01:27:54.239,from blue to striped to black. That,blue striped black
01:27:54.239,01:27:56.870,from blue to striped to black. That,blue striped black
01:27:54.239,01:27:56.870,warns its companions of its intentions,warns companion intention
01:27:56.870,01:27:56.880,warns its companions of its intentions,warns companion intention
01:27:56.880,01:28:02.070,warns its companions of its intentions,warns companion intention
01:27:56.880,01:28:02.070,and also confuses the prey.,also confuses prey
01:28:02.080,01:28:03.990,As the shaw [music] is driven nearer the,shaw music driven nearer
01:28:03.990,01:28:04.000,As the shaw [music] is driven nearer the,shaw music driven nearer
01:28:04.000,01:28:06.310,As the shaw [music] is driven nearer the,shaw music driven nearer
01:28:04.000,01:28:06.310,"surface, it comes within the range of",surface come within range
01:28:06.310,01:28:06.320,"surface, it comes within the range of",surface come within range
01:28:06.320,01:28:22.310,"surface, it comes within the range of",surface come within range
01:28:06.320,01:28:22.310,the seabirds.,seabird
01:28:22.320,01:28:24.709,"Out here in the open ocean, there is",open ocean
01:28:24.709,01:28:24.719,"Out here in the open ocean, there is",open ocean
01:28:24.719,01:29:09.990,"Out here in the open ocean, there is",open ocean
01:28:24.719,01:29:09.990,nowhere for the bait fish to hide.,nowhere bait fish hide
01:29:10.000,01:29:14.229,Sailfish live a high octane life. To,sailfish live high octane life
01:29:14.229,01:29:14.239,Sailfish live a high octane life. To,sailfish live high octane life
01:29:14.239,01:29:18.149,Sailfish live a high octane life. To,sailfish live high octane life
01:29:14.239,01:29:18.149,"survive, they must find prey daily.",survive must find prey daily
01:29:18.149,01:29:18.159,"survive, they must find prey daily.",survive must find prey daily
01:29:18.159,01:29:20.950,"survive, they must find prey daily.",survive must find prey daily
01:29:18.159,01:29:20.950,"So, their entire existence will be spent",entire existence spent
01:29:20.950,01:29:20.960,"So, their entire existence will be spent",entire existence spent
01:29:20.960,01:29:27.990,"So, their entire existence will be spent",entire existence spent
01:29:20.960,01:29:27.990,on the move.,move
01:29:28.000,01:29:30.390,And many animals here choose the,many animal choose
01:29:30.390,01:29:30.400,And many animals here choose the,many animal choose
01:29:30.400,01:29:34.709,And many animals here choose the,many animal choose
01:29:30.400,01:29:34.709,simplest option of all.,simplest option
01:29:34.719,01:29:36.870,Staying hidden all day and only,staying hidden day
01:29:36.870,01:29:36.880,Staying hidden all day and only,staying hidden day
01:29:36.880,01:29:48.070,Staying hidden all day and only,staying hidden day
01:29:36.880,01:29:48.070,venturing out in the cool of the night.,venturing cool night
01:29:48.080,01:29:51.430,"As darkness falls, animals appear from",darkness fall animal appear
01:29:51.430,01:29:51.440,"As darkness falls, animals appear from",darkness fall animal appear
01:29:51.440,01:29:59.990,"As darkness falls, animals appear from",darkness fall animal appear
01:29:51.440,01:29:59.990,seemingly nowhere.,seemingly nowhere
01:30:00.000,01:30:03.830,And among them inevitably,among inevitably
01:30:03.830,01:30:03.840,And among them inevitably,among inevitably
01:30:03.840,01:30:19.990,And among them inevitably,among inevitably
01:30:03.840,01:30:19.990,are hunters.,hunter
01:30:20.000,01:30:22.229,One of the most voracious nocturnal,one voracious nocturnal
01:30:22.229,01:30:22.239,One of the most voracious nocturnal,one voracious nocturnal
01:30:22.239,01:30:25.910,One of the most voracious nocturnal,one voracious nocturnal
01:30:22.239,01:30:25.910,predators is also one of the hardest to,predator also one hardest
01:30:25.910,01:30:25.920,predators is also one of the hardest to,predator also one hardest
01:30:25.920,01:30:29.189,predators is also one of the hardest to,predator also one hardest
01:30:25.920,01:30:29.189,see.,see
01:30:29.199,01:30:31.430,This mysterious creature hardly ever,mysterious creature hardly ever
01:30:31.430,01:30:31.440,This mysterious creature hardly ever,mysterious creature hardly ever
01:30:31.440,01:30:40.550,This mysterious creature hardly ever,mysterious creature hardly ever
01:30:31.440,01:30:40.550,"appears on the surface of the dunes,",appears surface dune
01:30:40.560,01:30:43.510,but there are signs on the sand that can,sign sand
01:30:43.510,01:30:43.520,but there are signs on the sand that can,sign sand
01:30:43.520,01:30:58.070,but there are signs on the sand that can,sign sand
01:30:43.520,01:30:58.070,give it away.,give away
01:30:58.080,01:31:00.310,It lives only here where the sand grains,life sand grain
01:31:00.310,01:31:00.320,It lives only here where the sand grains,life sand grain
01:31:00.320,01:31:02.950,It lives only here where the sand grains,life sand grain
01:31:00.320,01:31:02.950,are so perfectly dry and polished that,perfectly dry polished
01:31:02.950,01:31:02.960,are so perfectly dry and polished that,perfectly dry polished
01:31:02.960,01:31:08.470,are so perfectly dry and polished that,perfectly dry polished
01:31:02.960,01:31:08.470,they flow almost like water.,flow almost like water
01:31:08.480,01:31:15.350,"It's no bigger than a pingpong ball,",bigger pingpong ball
01:31:15.360,01:31:17.990,a golden mole.,golden mole
01:31:17.990,01:31:18.000,a golden mole.,golden mole
01:31:18.000,01:31:20.629,a golden mole.,golden mole
01:31:18.000,01:31:20.629,"It's totally blind,",totally blind
01:31:20.629,01:31:20.639,"It's totally blind,",totally blind
01:31:20.639,01:31:22.550,"It's totally blind,",totally blind
01:31:20.639,01:31:22.550,but there's nothing to see underground,there nothing see underground
01:31:22.550,01:31:22.560,but there's nothing to see underground,there nothing see underground
01:31:22.560,01:31:29.590,but there's nothing to see underground,there nothing see underground
01:31:22.560,01:31:29.590,anyway.,anyway
01:31:29.600,01:31:34.790,"Instead, it has superb hearing.",instead superb hearing
01:31:34.800,01:31:37.430,Its entire head acts as an amplifier,entire head act amplifier
01:31:37.430,01:31:37.440,Its entire head acts as an amplifier,entire head act amplifier
01:31:37.440,01:31:39.350,Its entire head acts as an amplifier,entire head act amplifier
01:31:37.440,01:31:39.350,that picks up vibrations through the,pick vibration
01:31:39.350,01:31:39.360,that picks up vibrations through the,pick vibration
01:31:39.360,01:31:42.629,that picks up vibrations through the,pick vibration
01:31:39.360,01:31:42.629,sand. So to locate prey on the surface,sand locate prey surface
01:31:42.629,01:31:42.639,sand. So to locate prey on the surface,sand locate prey surface
01:31:42.639,01:31:45.510,sand. So to locate prey on the surface,sand locate prey surface
01:31:42.639,01:31:45.510,"of the dune, it has paradoxically to",dune paradoxically
01:31:45.510,01:31:45.520,"of the dune, it has paradoxically to",dune paradoxically
01:31:45.520,01:31:56.550,"of the dune, it has paradoxically to",dune paradoxically
01:31:45.520,01:31:56.550,thrust its face into the dune.,thrust face dune
01:31:56.560,01:31:58.550,Termites,termite
01:31:58.550,01:31:58.560,Termites,termite
01:31:58.560,01:32:04.323,Termites,termite
01:31:58.560,01:32:04.323,not easy to catch when you're blind.,easy catch youre blind
01:32:04.333,01:32:04.950,&gt;&gt; [music],gtgt music
01:32:04.950,01:32:04.960,&gt;&gt; [music],gtgt music
01:32:04.960,01:32:09.350,&gt;&gt; [music],gtgt music
01:32:04.960,01:32:09.350,&gt;&gt; Far better to go into stealth mode.,gtgt far better stealth mode
01:32:09.350,01:32:09.360,&gt;&gt; Far better to go into stealth mode.,gtgt far better stealth mode
01:32:09.360,01:32:11.590,&gt;&gt; Far better to go into stealth mode.,gtgt far better stealth mode
01:32:09.360,01:32:11.590,"Once below the sand, it can [music]",sand music
01:32:11.590,01:32:11.600,"Once below the sand, it can [music]",sand music
01:32:11.600,01:32:16.950,"Once below the sand, it can [music]",sand music
01:32:11.600,01:32:16.950,"detect the slightest movement,",detect slightest movement
01:32:16.960,01:32:19.510,allowing it to strike with pinpoint,allowing strike pinpoint
01:32:19.510,01:32:19.520,allowing it to strike with pinpoint,allowing strike pinpoint
01:32:19.520,01:32:29.669,allowing it to strike with pinpoint,allowing strike pinpoint
